context_id	target_label	target_lemma	pos_tag	sentence	target_id
lie.v.164	lie.v	lie	v	Mr. Mills had done some figuring on a scrap of paper and given him the various kinds of boards and two-by-fours which , properly handled , would , he had assured him , turn into a workbench . They lay on the cellar floor in a disorderly pile . Mr. Crombie poked at it gingerly with his foot .	39
lie.v.165	lie.v	lie	v	The Dharma Dictionary , a list of highly unusual terms used in connection with Eurasian proto-senility cults . It 's somewhat off the beaten track , to be sure , but therein lies its variety and charm . For example , probably very few people know that the word `` visrhanik '' that is bantered about so much today stems from the verb `` bouanahsha '' : to salivate .	32
lie.v.166	lie.v	lie	v	The music of Bini SalFininistas , capital LP Ab63711-r , one of the rare recordings of this titanic , yet unsung , composer . Those persons who were lucky enough to see and hear the performance of his work at the Brest-Silevniov Festival in August , 1916 , will certainly welcome his return to public notice ; ; and it is not unlikely that , even as the great Bach lay dormant for so many years , so has the erudite , ingenious SalFininistas passed through his `` purgatory '' of neglect . But now , under the guidance of the contemporary composer Marc Schlek , Jr. , a major revival is under way .	70
lie.v.167	lie.v	lie	v	[Firefighter_A] A man sitting down next door he had half his leg /. [Firefighter_A] There was -- um what I -- a person lying down /. [Firefighter_A] there was like a half a torso in front of the carriage as you go in /.	23
lie.v.168	lie.v	lie	v	[Anderson_Cooper] Around the world and across America this is Three Sixty /. [Anderson_Cooper] In a moment a life and death struggle over a fifteen year old boy who is in a coma uh who is lying breathing on a ventilator /. [Anderson_Cooper] The fight is between two parents who are divorced over what to do about their son /.	35
lie.v.169	lie.v	lie	v	[speaker1] You write ah here Bob Woodward that the portrait of me is not all that admirable /. [speaker1] and you say that you lied to Richard Cohen the Washington Post columnist and your colleague ah who wanted to write a column this was twenty years ago about saying that he thought Felt was Deep Throat /. [speaker1] Why why did n't you just say I 'm not going to talk about it as you did when most journalists asked /?	24
lie.v.170	lie.v	lie	v	[Bob_Woodward] and Cohen was persistant /. [Bob_Woodward] I could n't stop him without lying /. [Bob_Woodward] I lied /.	13
lie.v.171	lie.v	lie	v	[Bob_Woodward] I could n't stop him without lying /. [Bob_Woodward] I lied /. [Bob_Woodward] I I regret doing that /.	11
lie.v.172	lie.v	lie	v	[Bob_Woodward] and I 've apologized to him since /. [Bob_Woodward] and he said well of course you lied /. [Bob_Woodward] you have to protect the source /.	17
lie.v.173	lie.v	lie	v	[Wang_Shilin] Well , with regard to Koizumi 's diplomatic thinking , there is still one point , that is , one question . [Wang_Shilin] Ah , people may also frequently ask such a question that since it is the most important thing for a country to keep good relationship with its neighboring countries , why would Japan want to seek far and wide for what lies close at hand ? [Jin_xide] Right .	65
lie.v.174	lie.v	lie	v	[speaker13] How were you personally affected by the fact that there were citizens of this city some of them relatively prominent who told cops lies and misleaded this investigation /? [Ray_Kelly] Oh I 've been lied to before /. [Ray_Kelly] And I 've -- I 've gotten over it /.	35
lie.v.175	lie.v	lie	v	[Ray_Kelly] You know when that becomes a crime I think we should all get out of this business /. [Dan_Abrams] But but the problem Gail Abramson is it is a crime if the -- if the bar manager lied to the authorities about what happened led them on a wild goose chase /. [Dan_Abrams] um You 're allowed to say nothing /.	38
lie.v.176	lie.v	lie	v	[Jose_Canseco] A lot of the players /- [Chris_Matthews] Is n't it -- [Chris_Matthews] is n't it that his fault Jose if he lie -- [Chris_Matthews] if he said he never ever used steroids [Chris_Matthews] then he tests positive . [Chris_Matthews] And then he says oh that 's from a previous drug use /. [Chris_Matthews] That 's his contradiction that he created , is n't it /?	22
lie.v.177	lie.v	lie	v	[Steven_Lynch] Certainly it would -- uh it would answer the question that Mr. Canseco has raised about how long uh it was in his system and whether or not it was from a residual use /. [Chris_Matthews] What difference does it make whether he lied before and was using before and is found out now or he 's been using lately /? [Steven_Lynch] Well if if he was using steroids during his testimony or prior to his testimony obviously he has committed perjury and has tried to mislead the Congress in a -- in an ongoing investigation /.	44
lie.v.178	lie.v	lie	v	[Tim_Russert] For thirteen years the United States has talked loudly about a North Korea nuclear weapons and ballistic missile threat /. [Tim_Russert] For thirteen years the North Korean dictatorship has lied and hunkered down and continued to build nuclear weapons and ballistic missiles /. [Tim_Russert] The strategy of talking has failed /.	30
lie.v.179	lie.v	lie	v	Moreover , the electorate would have received a valuable civics lesson in how the separation of powers works in practice . As it stands now , Congress presumes after the Reagan administration that the White House will take unconstitutional provisions in appropriations bills lying down . President Bush should set things straight .	43
lie.v.180	lie.v	lie	v	Assume a neighborhood demonstration to protest speeding on a certain road or a careless accident involving a police car . The protesters lie down in the street , blocking traffic , and will not move until the authorities carry them away . Assume that someone caught in the jam has a heart attack .	22
lie.v.181	lie.v	lie	v	Do n't worry . '' Abbie lies back and leaves the frame empty . Of course that was n't the actual conversation the late anti-war activist , protest leader and founder of the Yippies ever had with his brother .	6
lie.v.182	lie.v	lie	v	One son sacrifices his own career so that his avaricious brother can succeed , while another helps support the family with money siphoned from crime . The real tragedy , though , lies not in the family 's circumstances but in its concern for appearances . Mourning for the father is overshadowed by the shame of burying him in a pauper 's grave .	32
lie.v.183	lie.v	lie	v	Japanese department stores are also wary of attracting negative publicity . After Sony Corp. 's recent headline-grabbing acquisition of Columbia Pictures , many say it makes good political sense to lie low . `` It 's a question of timing , '' says Mayumi Takayama , managing director of international operations at Isetan Co. , a Tokyo department store .	30
lie.v.184	lie.v	lie	v	Consider the troubling dissonance between Mr. Shevardnadze 's speech of confession this week and the hang-tough defense of everyone concerned with the Iran-Contra affair . The Soviet foreign minister publicly concedes that his government `` violated norms of behavior '' in Afghanistan and just plain lied about the radar station . We have people in high place still lying through their teeth about Iran-Contra , and that apparently is n't going to change .	45
lie.v.185	lie.v	lie	v	The Soviet foreign minister publicly concedes that his government `` violated norms of behavior '' in Afghanistan and just plain lied about the radar station . We have people in high place still lying through their teeth about Iran-Contra , and that apparently is n't going to change . For that matter , those long ago identified as liars are still given respectful hearings in the press .	33
lie.v.186	lie.v	lie	v	`` You are mad because he 's making so much money , '' say President Reagan 's defenders . No , we ought to be mad because he has demeaned the office we gave him , enlisting it in the service of private gain , just as we ought to be mad that public officials lie through their teeth , play disingenuous games about their activities or , to steal a phrase , make public service a private trough . `` I 'm not going to be stampeded into overreacting to any of this , President Bush told Mr. Apple in this week 's interview .	55
lie.v.187	lie.v	lie	v	But this biennial event , the world 's largest display of cars and trucks , has its serious side , including the first major exhibitions of future engines and vehicle-suspension systems . It 's also the prime showcase for a country whose world dominance in the industry is increasingly acknowledged , and therein lies the draw . Even the biggest auto shows in the U.S. are largely regional affairs , but the Tokyo show is international .	53
lie.v.188	lie.v	lie	v	`` If there 's diamonds out there , we 'll get to them , '' says Les Johns , De Beers 's engineering manager . Here , wedged between shifting dunes and pounding waves at the world 's most inhospitable diamond dig , lies the earth 's most precious jewel box . Thanks to centuries of polishing by Mother Nature -- first in the gentle current of the Orange River that carried the stones from South Africa 's interior , then in the cold surf of the ocean , and finally in the coarse sands of the desert -- 98 % of the diamonds uncovered are of gem quality .	43
lie.v.189	lie.v	lie	v	`` Readers do n't want to face all those ad pages at the front of a magazine , '' he said . Magazine editors did not take the criticisms lying down . `` We spend a fortune on research information , '' said Steve Burzon , publisher of Meredith Corp. 's Metropolitan Home .	29
lie.v.190	lie.v	lie	v	Like Lebanon , and however unfairly , Israel is regarded by the Arab world as a colonial aberration . Its best hope of acceptance by its neighbours lies in reaching a settlement with the Palestinians . Like Lebanon , Israel is being remade by demography .	27
lie.v.191	lie.v	lie	v	Jim Beam print ads , however , strike different chords in different countries . In Australia , land of the outback , a snapshot of Jim Beam lies on a strip of hand-tooled leather . West Germans get glitz , with bourbon in the foreground and a posh Beverly Hills hotel in the background .	27
lie.v.192	lie.v	lie	v	Why did East Bloc participants unanimously endorse market-based pollution approaches ? The answer lies both in the degraded environment of these countries and the perceived causes of that degradation . Like other East Bloc countries , Poland possesses environmental laws more honored in their breach than in their observance .	13
lie.v.193	lie.v	lie	v	The first signs of trouble came last month when the Hong Kong carrier , a subsidiary of Swire Pacific Ltd. , posted a 5 % drop in operating profit for the first six months and warned that margins will remain under pressure for the rest of the year . Securities analysts , many of whom scrapped their buy recommendations after seeing Cathay 's interim figures , believe more jolts lie ahead . Fuel and personnel costs are rising , and tourism in and through Hong Kong remains clouded by China 's turmoil since the June 4 killings in Beijing .	69
lie.v.194	lie.v	lie	v	To reduce it at the fund 's building , workers rubbed beeswax instead of polyurethane on the floors in the executive director 's office . Jute , rather than a synthetic material , lies under the tacked-down carpets , and the desks are of wood and granite instead of plastic . The budget was only $ 400,000 .	33
lie.v.195	lie.v	lie	v	`` People tend to see risk primarily on that one dimension , '' says Timothy Kochis , national director of personal financial planning for accountants Deloitte , Haskins & Sells . But therein lies another aspect of investment risk : the hazard of shaping your portfolio to avoid one or more types of risk and being blind-sided by others . This is clearly not good news to all you people who sleep like babies every night , lulled by visions of your money sitting risk-free in six-month CDs .	33
lie.v.196	lie.v	lie	v	He credits imports . The difference lies in how the two entrepreneurial furriers reacted to the foreign competition and transformation of their industry over the past 10 years . One stuck to old-line business traditions , while the other embraced the change .	6
lie.v.197	lie.v	lie	v	WASHINGTON LIES LOW after the stock market 's roller-coaster ride . Lawmakers , haunted by charges that some of their comments contributed to the 1987 crash , generally shy away from calls for sweeping new legislation .	1
lie.v.198	lie.v	lie	v	Such sentiment only encourages the adverse feelings toward Turkey that surfaced when Turkey asked for assistance in dealing with its Bulgarian emigration crisis . Mr. Dole 's odd effort notwithstanding , most of Turkey 's political problems lie with the Europeans . Part of the problem some Europeans have with Turkey seems to stem from its location -- Turkey is n't really part of Europe .	37
lie.v.199	lie.v	lie	v	With one she is pregnant , with Major Battle she is knitting an American flag , and as the vice president 's wife she rushes in with white hair , wearing a tailored suit and pearls , imitating Barbara Bush 's gestures down to the last detail . Though it 's clear that Mr. Gelbart 's sympathies do not lie with the far right , it 's also true that he is evenhanded in dispensing his satirical jabs , taking sharp aim at senators and congressmen of all stripes and particularly at the media . Mr. Gelbart also has fun with language .	59
lie.v.200	lie.v	lie	v	Recently , the Hulun Buir League in Inner-Mongolia , which is located on the open frontier area along the border of China , adopted a series of measures to vigorously improve its investment environment , and accelerate opening to the outside world . The Hulun Buir League lies on China 's northern border frontier , neighboring on Russia and Mongolia . Along the almost 1600 kilometer long borderline , inside the territory , 9 category one and two national ports are distributed .	47
lie.v.201	lie.v	lie	v	Jiujiang is the thoroughfare connecting Yangtze River 's north and south . However , the annual flood season has been having a certain impact on both the local economy 's development and the life of the common people , especially for the lower reaches of the Longkai River at Jiujiang City , which lies along the urban hub , where the current flows through the city area before entering the Yangtze River . As a result , when the flood season comes , the rising waters of the Yangtze River invade inland , and has made the lower reaches of the Longkai River an intense battlefield over the years against flooding .	53
lie.v.202	lie.v	lie	v	In all of last year , there are ten such multinational companies similar to Hitachi that added additional investment because of the good benefits gained from early operation , and the total amount of added investments reached 255 million US dollars . According to analysis by authorities , important reasons for the high rate of going into operation and the rapid repayment of these large foreign funded industrial enterprises , apart from the advantageous investment environment of Pudong , also lie in the industry and product advantages these introduced enterprises themselves possess . Of these 157 large projects , 80 % are invested in by world famous multinational companies , mainly focusing on the fields such as the electron and communication facilities manufacturing industry , the machine manufacturing industry , the traffic and transportation facilities manufacturing industry , the electric machinery and equipment manufacturing industry , the pharmaceutical manufacturing industry , the metalworking manufacturing industry , the chemical materials and refined chemical manufacturing industry , etc .	80
lie.v.203	lie.v	lie	v	However , in reviewing Mexico 's foreign trade situation this year , it might be appropriate to say that it is between joy and sorrow . The joy lies in that the total amount of foreign trade still maintains a strong growth momentum , and has realized trade surpluses for the third year in a row , whereas the sorrow is that the amount of trade surplus has sharply reversed , and this year , a relatively large deficit may appear . According to official journals published recently by Mexico 's Treasury Department , Mexico 's foreign trade in 1997 continued to grow rapidly , the total amount of imports and exports reached 220.178 billion US dollars , 18.85 % higher than that of the previous year , and within that the amount of exports was 110.380 billion US dollars , the amount of imports was 109.798 billion US dollars , 15 % and 22.7 % higher than 1996 , respectively .	28
lie.v.204	lie.v	lie	v	"Xinhua News Agency , Beijing , March 21st The White Paper , "" Regarding the China-US Balance of Trade Problem "" , announced by China 's State Department News Office today , pointed out that the unreasonableness of trade statistics determined according to the original site of manufacture principle was where the essence lay in America 's trade deficit with China being seriously exaggerated , and in the Sino-American trade balance situation being distorted . The White Paper said that because of a lack of unified original production site rules , each country , when formulating its own original production site rule , often starts out from the needs of its own country , and standards differ , degrees of strictness vary , and randomness sometimes exists in assessing the original production site of imported goods ."	53
lie.v.205	lie.v	lie	v	"I once had the thought that , relying on Japan 's technology and economic strength she would be able to build a road to the summit or simply put up a cable car , that the reason that she has buses come to make a sharp turnabout at 2,400 meters above sea level just possibly is in order to leave you with a certain degree of difficulty or "" uncertain "" feeling , to put you into the state of having something within sight but beyond reach , to suspend your appetite for a long , long time . Because beauty really does n't lie in the time of the realization of a desire but lives profoundly in the yearning for the goal . If I had ascended this dangerous peak that day then perhaps this "" sacred mountain "" then would lose her eternal enchantment ."	104
lie.v.206	lie.v	lie	v	"He said in addition : "" We who live in western Asia are gazing at the east with a look of hope and reverence . China has already demonstrated to the entire world that the strategy for resolving the question of poverty in society lies in carrying out a plan that has been reasoned out and in concentrating strength towards a task that has a reasonable hope of success ......"	44
lie.v.207	lie.v	lie	v	He reported the incident to his superiors at the local commune . It was n't long before archeologists were swarming over the site , unearthing an army of terracotta warriors that had lain buried for over 2,000 years . The stunning discovery was dubbed the eighth wonder of the world .	32
deploy.v.1	deploy.v	deploy	v	There are mounting allegations of police and military brutality in Zimbabwe . But President Robert Mugabe has deployed troops to quell rioting over the rising price of food . There are sharp increases here just as Zimbabwe has slumped into its worst economic crisis since becoming independent in 1980 .	17
deploy.v.2	deploy.v	deploy	v	That 's after another day of violence in which four Palestinians were killed . Helicopter gunships were deployed around the West Bank village of Bagella . Exchanges of fire between Israelis and Palestinians have also been reported around Jericho , Greg Barrow reports .	17
deploy.v.3	deploy.v	deploy	v	They are happy to be finally able to come and back up the first wave of troops that left from here . Their mission is very broad , Judy to deploy anywhere in the world in support of national strategy . They do 'nt know what they 'll be doing .	30
deploy.v.4	deploy.v	deploy	v	And they deployed on November 2nd .	2
deploy.v.5	deploy.v	deploy	v	They 're the size of golf carts . They will enter the atmosphere on opposite sides of the planet in January and then deploy parachutes and air bags to cushion their arrival on the rust - colored surface . In 1999 , the Mars Polar Lander was supposed to arrive alive by using --	23
deploy.v.6	deploy.v	deploy	v	[Speaker#1] Along this railway line was the Niangziguan Pass , a natural barrier , and the Jingjing coalmine , a key fuel base in Yangquan for the Japanese military in North China . [Speaker#1] Outside of Taiyuan and Shijiazhuang , the Japanese military deployed the 4th , 8th , and 93rd mixed brigades and regiments , which were scattered among 50 strongholds along the railway line . [Speaker#1] The situation was getting worse and worse for the Eighth Route Army and the anti-Japanese areas behind enemy lines .	43
deploy.v.7	deploy.v	deploy	v	[Speaker#1] It also took over strongholds at Yangfangkou , Kangjiahui , and Fengrui Village , cutting off the northern section of the Tongpu railway and the roads from Xinxian to Jingle and Fenyang . [Speaker#1] In order to coordinate with breakthrough battles at the Zhengtai Railway and the northern section of the Tongpu Railway , the 129th Division and the Shanxi-Chahar-Hebei Military District also ordered their units to deploy more than 50 regiments Yang to Lishi in cooperation with militias , to launch widespread sabotage and raids on the Pinghan , Pingsui , Beining , Baijin , Jinpu , and Deshi railway lines , among others , as well as some main roads and many strongholds occupied by the Japanese army . [Speaker#1]	68
deploy.v.8	deploy.v	deploy	v	[Speaker#1] Like a sharp sword , civilians in the western section broke through the strategic passage . [Speaker#1] Frustrated and angry , the Japanese army immediately deployed a large number of troops in an attempt to retake Shi'nao Mountain . [Speaker#1] To the enemy 's complete surprise , desolate Shi'nao Mountain had been turned into a strong combat fortress by our troops in less than a night .	26
deploy.v.9	deploy.v	deploy	v	[Meng_xianlong] In order to ensure smooth traffic in the eastern district , we formulated a set of traffic diversion control plans . [Meng_xianlong] We set up traffic diversion points at 68 locations along East Second Ring Road , East Fourth Ring Road , West Dawang Road , ah , and related roads to the east and west , and deployed more than 210 additional police officers to divert and direct traffic . [Wang_shilin] It can be said that measures were very promptly taken .	59
deploy.v.10	deploy.v	deploy	v	[Wang_shilin] Well , from this footage , we can see that , ha , at East Third Ring Road , ah , near Guanghua Bridge , the roads here that lead to the vicinity of Jingguang Bridge have come under control and , well , various kinds of signs have also been placed at very conspicuous locations . [Wang_shilin] Although the outdoor temperature in Beijing has fallen to minus 3 degrees , the traffic police deployed additional manpower on the roads to direct traffic , ah , and guide drivers in making detours . [Wang_shilin] Well , since direction of traffic was carried out on the periphery , the number of vehicles at the section of the accident was significantly less than usual , with road traffic very orderly .	75
deploy.v.11	deploy.v	deploy	v	He reaped inflation along with rapid growth , no doubt validating Sir Alan 's predictions in the Prime Minister 's mind . But more recently , the pound has been falling with high inflation , which has also seemed almost impervious to the high interest rates Mr. Lawson deployed to stop it . So the British experience presents a genuine puzzle that reaches far beyond the shores of Albion .	48
deploy.v.12	deploy.v	deploy	v	And even when specific projects are described in prospectuses , the money often is used elsewhere , according to analysts . `` Someone must monitor where the funds are deployed , '' says Mr. Dave . Mr. Patel agrees : `` There is no proper monitoring and screening of the use of these funds .	29
deploy.v.13	deploy.v	deploy	v	Most companies still are trying to sort through the wreckage caused by Hurricane Hugo in the Carolinas last month . Aetna , which has nearly 3,000 adjusters , had deployed about 750 of them in Charlotte , Columbia , and Charleston . Adjusters who had been working on the East Coast say the insurer will still be processing claims from that storm through December .	29
deploy.v.14	deploy.v	deploy	v	-- `` Arms Control Reality , '' Nov. 20 , 1984 , the first of some 20 Journal editorials saying that Krasnoyarsk violated the ABM treaty . -- `` Whether the installation is for early warning or space track , it clearly is not deployed , '' the lawmakers said . `` Thus we judge it to be not a violation of the ABM treaty at this time . ''	44
deploy.v.15	deploy.v	deploy	v	Its language -- call it Streetspeak -- is increasingly mellifluous , reassuring , and designed to make financial products and maneuvers appear better , safer or cheaper than they really are . When something undeniably nasty happens , a few euphemisms are deployed to simply make it disappear , much as a fresh grave may be covered by a blanket of flowers . For example , we 'll bet you thought that the stock market crashed two years ago .	42
deploy.v.16	deploy.v	deploy	v	Mayor Agnos 's $ 2 billion estimate does n't include damage to freeway arteries leading into the city , some of which remained closed . A major chunk of the $ 2 billion is expected to be eaten up by overtime for city workers deployed in the emergency , said a spokesman for Mr. Agnos . `` All of the city 's $ 5.9 million emergency reserve was spent in the first 24 hours '' on overtime salaries , he said .	44
deploy.v.17	deploy.v	deploy	v	Up to now only specific aspects of these defenses have been challenged , though unsuccessfully , ASKO 's Dutch lawyers noted . Should the courts uphold the validity of this type of defense , ASKO will then ask the court to overturn such a vote-diluting maneuver recently deployed by Koninklijke Ahold NV . ASKO says the Dutch-based international food retailer had n't reasonable grounds to issue preferred stock to a friendly trust and thus dilute the worth and voting power of ASKO and other shareholders .	47
deploy.v.18	deploy.v	deploy	v	"Under the leadership of various regional party committees and governments , the management departments and propaganda departments of various levels of village and township enterprises , co-operating with all their efforts , directing enterprises in adhering to the guiding principle of grasping with both hands the establishment of material civilization and spiritual civilization , and fusing ideological and political work tightly with various economic works , achieved gratifying results : guaranteed the thorough realization of the Party 's lines , guiding principles , and policies in villages ; activated the positiveness of a vast number of cadres and workers ; strengthened the confidence of hundreds of millions of farmers to develop village and township enterprises ; strengthened farmers ' consciousness of reform and opening-up and consciousness of commercial economy ; elevated the quality of workers ; nurtured and created a number of new style farmers ; promoted the development of various kinds of construction work in the villages ; strengthened socialist villages ; stabilized villages ; stabilized society ; stabilized the overall situation ; guaranteed the healthy development of village and township enterprises following the socialist direction ; and played an important motivational role toward the stable development of village economies and the entire nation 's economy . This meeting held jointly for the first time by the Central Propaganda Ministry and the Agriculture Ministry , would in accordance with the whole meeting 's spirit of the 4th , 5th , 6th , and 7th session of the Party 's 13th plenary , summarize and communicate the experiences of village and township corporations in ideology and political work , research and deploy measures to further strengthen the party 's ideology and political work in village and township enterprises , better guarantee the thorough realization of the basic lines of the Party , further promote the continuous , stable , coordinated , healthy development of village and township enterprises , nurture a generation of new socialist farmers , continuously influencing , radiating and bringing about the development of the village "" two civilizations "" construction . Zhongyi Liu also spoke at the meeting ."	271
deploy.v.19	deploy.v	deploy	v	President Milosevic of the Serbian Republic chaired this negotiation . The agreement issued in the early hours of the 23rd stipulates : an immediate , complete cease - fire at Gorazde and its neighborhood ; as the first step , a battalion of United Nations peacekeeping troops is to be critically deployed in the region 3 kilometers from the center of Gorazde City so as to monitor the cease - fire situation of the both sides involved in the war ; the Serb side is to hand over its heavy weapons directly to the care of the United Nations peacekeeping troops or withdraw to a region which cannot threaten the safety zone of Gorazde ; safety is to be provided for the withdrawal of the wounded from the city , and completely free passage is to be ensured for all members of the peacekeeping troops and humanitarian aid personnel . During talks , both sides , on starting negotiations , immediately reached an agreement on all military issues related to realizing peace in Bosnia - Herzegovina , on the issue of providing humanitarian aid and the issue of full political resolution of the crisis in Bosnia - Herzegovina .	51
deploy.v.20	deploy.v	deploy	v	Xinhua News Agency , Beijing , August 31st , by reporter Jianjun Zhang The State Department held a meeting today to deploy the Huai River drainage area water pollution prevention and treatment work . State Affairs Committee member and State Department Environmental Protection Committee member , Jian Song pointed out at the meeting that from now on , more than 3 years will be used to strive to preliminarily make the Huai River clean in order to benefit the people of this generation and descendants of future generations .	21
accommodate.v.1	accommodate.v	accommodate	v	They would allow him to buy even more U.S. television stations . Next month the FCC is likely to accommodate him . Murdoch today promised that if the rules are changed he will limit future purchases to a few of what he calls sizable markets .	19
accommodate.v.2	accommodate.v	accommodate	v	[Wang_shilin] Uh-huh . [Yang_yang] Well , I think that perhaps many friends in other places are wondering how one place is able to accommodate 32 commuter routes . [Wang_shilin] If the accident did not happen , perhaps everyone would not know that this place could normally have so many --	23
accommodate.v.3	accommodate.v	accommodate	v	The $ 2.85 billion measure comes on top of $ 1.1 billion appropriated after Hugo struck the Carolinas and Caribbean last month , and these totals do n't reflect the additional benefit of low-interest disaster loans . The bill last night includes $ 500 million to help finance this credit and further raises the obligation ceiling for the Small Business Administration sixfold to $ 1.8 billion to accommodate the expected loan activity . In direct cash assistance , $ 1 billion is provided in federal highway construction funds , and $ 1.35 billion is divided between general emergency aid and a reserve to be available to the president to meet unanticipated costs from the two disasters .	67
accommodate.v.4	accommodate.v	accommodate	v	The Senate is expected to make some modifications today , but both the White House and Congress appear most anxious to speed final approval before tonight 's deadline . Administration pressure discourages any effort to add to total funding , and the Senate changes are expected to be largely technical -- dealing with highway aid and lifting the ceiling on total Small Business Administration loans to $ 1.8 billion to accommodate the increased activity expected . Yesterday 's floor action came as a House-Senate conference approved a nearly $ 8.5 billion fiscal 1990 military construction bill , representing a 5 % reduction from last year and making severe cuts from Pentagon requests for installations abroad .	70
accommodate.v.5	accommodate.v	accommodate	v	The tribe is one of the poorest in the Pacific Northwest . Mr. Inouye , who chairs the select committee on Indian Affairs , used his power to move $ 400,000 from the Air Force to the Bureau of Indian Affairs to assist in renovating a decommissoned base to accommodate a drug and alcohol rehabilitation center . Meanwhile , House-Senate negotiators have tentatively agreed on a $ 3.18 billion anti-drug and anti-crime intitiative , cutting other federal spending 0.43 % to pay for it .	49
accommodate.v.6	accommodate.v	accommodate	v	California 's high-priced real estate puts it in an awkward position , too . One provision last night would have raised the cap on disaster loans to $ 500,000 from $ 100,000 per household to accommodate San Francisco losses .	35
accommodate.v.7	accommodate.v	accommodate	v	Continental 's logic : It does n't want business companions abusing the promotion by falsely claiming to be related . `` We accommodate their choice of names by allowing them to demonstrate '' family affiliation with legal documents , says Jim O'Donnell , a senior vice president . But gay rights advocates are angry , too .	22
accommodate.v.8	accommodate.v	accommodate	v	These years there have been several hundred construction companies and over four thousand construction sites that have spread out all over this stretch of hot turf . In order to standardize construction procedures and to guard against the emergence of disorderly phenomena , the new region 's management committee promptly announced a series of documents for standardizing the construction market in accordance with the relevant national regulations and the regulations of Shanghai Municipality , while accommodating the realities of Pudong 's development . The documents include : management methods for bidding on construction projects ; a certain number of regulations for demolition and removal work ; implementation methods for fixing construction that violated regulations ; construction suggestions for communications installations and cable setups ; provisional methods for environmental management at construction work sites ; etc .	75
accommodate.v.9	accommodate.v	accommodate	v	The Chinese government strongly believes that , the resolution of China 's population problem is not just being responsible for the prosperity of the Chinese race and the happiness of future generations , but is also an important contribution in stabilizing the world 's population . For this , the Chinese government views with extreme importance and actively participates in international population activities , and sincerely hopes that the international community will adopt a stand of realistic resolution of population and development problems , seeking similarities while accommodating differences , co-operating closely to strive hard together towards a stable world population to create a beautiful future !	87
accommodate.v.10	accommodate.v	accommodate	v	More than a diploma In order to accommodate professionals with day jobs , many universities have scheduled their business management courses during evening hours . The sight of professionals in suits and ties rushing to class at dusk contrasts greatly from the typical jeans and casual attire of fresh-faced undergrads .	7
accommodate.v.11	accommodate.v	accommodate	v	First , working during the day and attending classes at night is often a war of energy and will . Next , they must shuffle their work schedules to accommodate their studies . Many of them have to reschedule business trips .	29
accommodate.v.12	accommodate.v	accommodate	v	""" I have my time perfectly allotted , "" says Morna Lee , Taiwan regional business manager for Kellogg 's . She divides her schedule into three - month cycles , and with one class on Thursday afternoons , her company does its best to accommodate her by not holding meetings that involve her on that day of the week . Still , sometimes nothing can be done , such as the time that she had a meeting in Hong Kong early one Friday morning , forcing her to miss class on Thursday while she flew to Hong Kong ."	45
sniff.v.1	sniff.v	sniff	v	To demonstrate the soil of his vegetable gardens as it is today , Mr. Clark stooped to scoop up a handful of rich dark earth . Sniffing its sweet smell and letting it fall to show its good crumbly consistency , he pointed to the nearby driveway and said , `` This soil used to be like that hard packed road over there '' . `` People and soils respond slowly '' , says Walter Clark , `` but the time has now come when the gardens produce delicious long-keeping vegetables due to this enrichment program .	26
sniff.v.2	sniff.v	sniff	v	They went as rigid as black statuary six figures , lean and tall and angular , went still . Their heads were in the air sniffing . They all swung at the same instant in the same direction .	25
sniff.v.3	sniff.v	sniff	v	It was a nice day , granted . But he knew ; ; he sniffed the air and licked it on his lip and knew as a vintner knows a vintage . The natural world then , plus poetry and some kinds of art , receives from the most ordinary of Persians a great deal of attention .	14
sniff.v.4	sniff.v	sniff	v	The fumes of progress are in his nose and the bright steel of industry towers before his eyes , but his heart is away in Yoknapatawpha County with razorback hogs and night riders . On this trip to the South he wants , above all else , to sniff the effluvium of backwoods-and-sand-hill subhumanity and to see at least one barn burn at midnight '' . Obviously , such a Northern tourist 's purpose is somewhat akin to a child 's experience with Disneyland : he wants to see a world of make-believe .	48
sniff.v.5	sniff.v	sniff	v	This might put Wright in such a bad light before a court that Miriam would be awarded Taliesin ; ; nor was she moved by a letter from Wright pointing out that if he was not `` compelled to spend money on useless lawyer 's bills , useless hotel bills , and useless doctor 's bills '' , he could more quickly provide Miriam with a suitable home either in Los Angeles or Paris , as she preferred . Miriam sniffed at this , and complained that Wright had said unkind things about her to reporters . His reply was , `` Everything that has been printed derogatory to you , purporting to have come from me , was a betrayal , and nothing yet has been printed which I have sanctioned '' .	80
sniff.v.6	sniff.v	sniff	v	`` Remember to call me Jan '' , Andrei said . Styka nodded and sniffed and blew his nose vociferously . `` When that woman found me and told me that you needed me I was never so happy since before the war '' .	14
sniff.v.7	sniff.v	sniff	v	Some odor made him lean over the man . He sniffed and recognized it . Sake .	10
sniff.v.8	sniff.v	sniff	v	I wo n't bite , you know '' . He gaped at Madame Lalaurie and sniffed the Paris perfume which emanated from her . Then he smiled shyly .	15
sniff.v.9	sniff.v	sniff	v	Still , Mrs. Thatcher had once again gone against the grain . Malaysia 's Prime Minister Mahathir Mohamad sniffed , `` If everybody else puts out their left foot and you put out your right foot , you are out of step . '' Mrs. Thatcher : `` If it 's one against 48 , I 'm very sorry for the 48 . ''	18
